x1,x2,x3,prediction,Layer
995.490433901752,971.1572232514492,1966.6476571532007,1.0,Layer 2
992.9423346060156,959.752469930433,1952.6948045364488,1.0,Layer 2
980.495861972162,967.1685202801352,1947.6643822522972,0.0,Layer 1
983.8786621121668,955.1508854898196,1939.0295476019865,0.0,Layer 1
957.443859689004,973.7410338623008,1931.1848935513049,0.0,Layer 1
953.3117655440998,959.3073660902552,1912.6191316343547,0.0,Layer 1
986.1510174133532,982.3155885179968,1968.4666059313504,1.0,Layer 2
963.5108502205488,980.2638296580436,1943.7746798785925,0.0,Layer 1
962.3327731174154,994.8133190635372,1957.1460921809528,999.0,No Reaction
950.9190662817516,1007.1908597484428,1958.1099260301944,999.0,No Reaction
977.2351511042226,972.9492796879008,1950.1844307921235,1.0,Layer 2
987.5910222595328,980.0551383137716,1967.6461605733043,1.0,Layer 2
970.512777620094,972.8005016249084,1943.3132792450024,0.0,Layer 1
1001.64289579582,967.8393776533665,1969.4822734491863,1.0,Layer 2
944.5016973374752,994.679323227398,1939.181020564873,1.0,Layer 2
963.4500448528416,969.5377883029586,1932.9878331558,0.0,Layer 1
968.4580255498424,984.030569375679,1952.4885949255213,1.0,Layer 2
968.3067027573928,1017.947794480056,1986.2544972374487,999.0,No Reaction
995.065603224078,1013.1850115753608,2008.2506147994388,999.0,No Reaction
982.4816852056144,991.767467389059,1974.2491525946732,1.0,Layer 2
956.725507333288,956.0521900635632,1912.7776973968512,0.0,Layer 1
976.5818947378078,977.7084746476464,1954.290369385454,1.0,Layer 2
994.6472514088,996.2684845240938,1990.9157359328935,1.0,Layer 2
982.2641297834372,1008.37122401904,1990.6353538024773,999.0,No Reaction
979.8350519124548,972.1280141424836,1951.9630660549385,1.0,Layer 2
954.5604448538256,960.4127462963468,1914.9731911501729,0.0,Layer 1
1004.121785197932,973.3618139388786,1977.4835991368104,1.0,Layer 2
978.811279852786,962.664123398069,1941.4754032508552,0.0,Layer 1
989.1848769568508,972.3578482716248,1961.542725228476,1.0,Layer 2
984.0394682436694,995.1436458830184,1979.183114126688,1.0,Layer 2
988.7227313481606,932.5960770459916,1921.318808394152,0.0,Layer 1
979.5492241746708,963.1342532369476,1942.6834774116185,0.0,Layer 1
986.3516161309424,942.9893699304936,1929.340986061436,0.0,Layer 1
1008.567613977994,999.6429663826945,2008.2105803606885,1.0,Layer 2
983.9907739935724,976.6899719051992,1960.680745898772,1.0,Layer 2
975.0925433130144,1002.0779221718124,1977.1704654848268,999.0,No Reaction
986.0017146581164,988.3889611949608,1974.3906758530773,1.0,Layer 2
950.2110546905744,983.5922020081662,1933.8032566987408,0.0,Layer 1
1002.982302326308,965.0008602145836,1967.9831625408915,1.0,Layer 2
978.2752080873004,991.4092337290126,1969.6844418163128,1.0,Layer 2
959.4485894800388,960.6351905527428,1920.0837800327815,0.0,Layer 1
989.7562801712252,928.017946215282,1917.774226386507,0.0,Layer 1
951.80616758276,969.4932302193604,1921.29939780212,0.0,Layer 1
987.6641150582138,967.5301084381206,1955.1942234963344,1.0,Layer 2
1009.6009979026692,1037.8447021702907,2047.44570007296,999.0,No Reaction
989.9905528718862,974.7459788108886,1964.7365316827747,1.0,Layer 2
1006.4970103229102,992.1782372092983,1998.6752475322087,1.0,Layer 2
979.0198628328782,963.635798366709,1942.655661199587,0.0,Layer 1
975.6440173000236,1018.4299818794732,1994.0739991794967,999.0,No Reaction
1007.0956279987528,939.1472636220813,1946.242891620834,0.0,Layer 1
957.3560897827326,970.0310535173152,1927.387143300048,0.0,Layer 1
993.4779134020488,974.0605534998808,1967.5384669019293,1.0,Layer 2
965.997078478742,977.2774748042192,1943.2745532829613,0.0,Layer 1
970.5686132129746,972.3599670367296,1942.9285802497045,0.0,Layer 1
965.9953991612748,946.798247353368,1912.793646514643,0.0,Layer 1
971.0658689658608,1017.3810254915228,1988.446894457384,999.0,No Reaction
996.1560648286209,1004.8650585822556,2001.0211234108765,999.0,No Reaction
988.502725545807,967.5461318997536,1956.0488574455608,1.0,Layer 2
1008.9489522151088,987.6832610333856,1996.6322132484945,1.0,Layer 2
998.2295388098662,945.8836098189948,1944.113148628861,0.0,Layer 1
975.5362549391292,997.9905164746798,1973.526771413809,999.0,No Reaction
969.7988724485222,959.5355490634428,1929.3344215119648,0.0,Layer 1
960.3202459764084,934.0474864971458,1894.367732473554,0.0,Layer 1
986.0543018757584,1021.5526349483974,2007.606936824156,999.0,No Reaction
1012.3426598520558,991.8342341385194,2004.176893990575,1.0,Layer 2
957.8061972982142,980.5206803867248,1938.326877684939,0.0,Layer 1
974.3758269571924,999.0514913602558,1973.427318317448,999.0,No Reaction
968.5427457512797,922.8241627051084,1891.366908456388,0.0,Layer 1
978.5787863581482,1008.872061233358,1987.4508475915063,999.0,No Reaction
987.9975141688768,958.6791306017468,1946.676644770624,0.0,Layer 1
984.173541269426,999.245982738458,1983.419524007884,999.0,No Reaction
